land;wahlkreis;gruppe;erststimmen;zweitstimmen
14;151;AfD;31239;31302
14;151;GRÜNE;3071;3025
14;151;NPD;-;1788
14;151;FDP;7642;9190
14;151;PIRATEN;-;397
14;151;FREIE WÄHLER;-;1273
14;151;BüSo;-;60
14;151;MLPD;-;98
14;151;BGE;-;340
14;151;DiB;-;154
14;151;ÖDP;-;167
14;151;Die PARTEI;-;891
14;151;Tierschutzpartei;-;1712
14;151;V-Partei³;-;152
14;152;Wahlberechtigte;220654;-
14;152;Wähler;161423;-
14;152;Ungültige;1646;1486
14;152;Gültige;159777;159937
14;152;CDU;43915;37625
14;152;DIE LINKE;31132;31137
14;152;SPD;26332;20677
14;152;AfD;32702;33289
14;152;GRÜNE;8734;11300
14;152;NPD;-;1169
14;152;FDP;9073;13563
14;152;PIRATEN;-;854
14;152;FREIE WÄHLER;1876;1438
14;152;BüSo;550;241
14;152;MLPD;-;247
14;152;BGE;-;876
14;152;DiB;-;767
14;152;ÖDP;-;336
14;152;Die PARTEI;4173;3209
14;152;Tierschutzpartei;-;2876
14;152;V-Partei³;-;333
14;152;SGP;334;-
14;152;EB: Kohl;956;-
14;153;Wahlberechtigte;227718;-
14;153;Wähler;175206;-
14;153;Ungültige;1565;1408
14;153;Gültige;173641;173798
14;153;CDU;42778;38124
14;153;DIE LINKE;43948;39090
14;153;SPD;23786;22741
14;153;AfD;25970;27769
14;153;GRÜNE;17272;18136
14;153;NPD;-;676
14;153;FDP;10053;14845
14;153;PIRATEN;1327;972
14;153;FREIE WÄHLER;2034;1306
14;153;BüSo;380;199
14;153;MLPD;407;261
14;153;BGE;-;1173
14;153;DiB;-;877
14;153;ÖDP;-;371
14;153;Die PARTEI;5192;4212
14;153;Tierschutzpartei;-;2550
14;153;V-Partei³;-;496
14;153;EB: Roeder;494;-
14;154;Wahlberechtigte;215522;-
14;154;Wähler;161340;-
14;154;Ungültige;2334;1948
14;154;Gültige;159006;159392
14;154;CDU;54152;47943
14;154;DIE LINKE;24801;23368
14;154;SPD;18221;18139
14;154;AfD;45565;42824
14;154;GRÜNE;6219;5157
14;154;NPD;-;1793
14;154;FDP;10048;12859
14;154;PIRATEN;-;505
14;154;FREIE WÄHLER;-;1580
14;154;BüSo;-;100
14;154;MLPD;-;168
14;154;BGE;-;510
14;154;DiB;-;297
14;154;ÖDP;-;251
14;154;Die PARTEI;-;1367
14;154;Tierschutzpartei;-;2298
14;154;V-Partei³;-;233
14;155;Wahlberechtigte;201205;-
14;155;Wähler;152987;-
14;155;Ungültige;2044;2068
14;155;Gültige;150943;150919
14;155;CDU;55328;39406
14;155;DIE LINKE;19125;20112
14;155;SPD;13483;13146
14;155;AfD;46770;49618
14;155;GRÜNE;5050;5531
14;155;NPD;1925;2283
14;155;FDP;7992;13156
14;155;PIRATEN;-;583
14;155;FREIE WÄHLER;-;1579
14;155;BüSo;1270;313
14;155;MLPD;-;119
14;155;BGE;-;599
14;155;DiB;-;331
14;155;ÖDP;-;389
14;155;Die PARTEI;-;1400
14;155;Tierschutzpartei;-;2119
14;155;V-Partei³;-;235
14;156;Wahlberechtigte;214033;-
14;156;Wähler;161319;-
14;156;Ungültige;2452;2486
14;156;Gültige;158867;158833
14;156;CDU;48575;42992
14;156;DIE LINKE;24222;22596
14;156;SPD;15835;14377
14;156;AfD;52767;52040
14;156;GRÜNE;3246;3768
14;156;NPD;-;2381
14;156;FDP;9247;12113
14;156;PIRATEN;-;601
14;156;FREIE WÄHLER;3562;2566
14;156;BüSo;636;233
14;156;MLPD;-;138
14;156;BGE;-;559
14;156;DiB;-;312
14;156;ÖDP;-;435
14;156;Die PARTEI;-;1356
14;156;Tierschutzpartei;-;2170
14;156;V-Partei³;-;196
14;156;EB: Richter;777;-
14;157;Wahlberechtigte;212796;-
14;157;Wähler;156087;-
14;157;Ungültige;2456;2374
14;157;Gültige;153631;153713
14;157;CDU;48251;40999
14;157;DIE LINKE;20851;21534
14;157;SPD;16800;14247
14;157;AfD;49832;50553
14;157;GRÜNE;4994;4475
14;157;NPD;-;2336
14;157;FDP;7661;10810
14;157;PIRATEN;-;516
14;157;FREIE WÄHLER;3521;2463
14;157;BüSo;1721;361
14;157;MLPD;-;128
14;157;BGE;-;658
14;157;DiB;-;290
14;157;ÖDP;-;367
14;157;Die PARTEI;-;1445
14;157;Tierschutzpartei;-;2283
14;157;V-Partei³;-;248
14;158;Wahlberechtigte;202524;-
14;158;Wähler;156341;-
14;158;Ungültige;2447;1970
14;158;Gültige;153894;154371
14;158;CDU;44353;39576
14;158;DIE LINKE;22615;19711
14;158;SPD;11098;12037
14;158;AfD;57553;54746
14;158;GRÜNE;4573;4643
14;158;NPD;-;2875
14;158;FDP;9932;12794
14;158;PIRATEN;-;483
14;158;FREIE WÄHLER;-;2186
14;158;BüSo;2320;437
14;158;MLPD;-;119
14;158;BGE;-;533
14;158;DiB;-;300
14;158;ÖDP;-;456
14;158;Die PARTEI;-;1278
14;158;Tierschutzpartei;-;1975
14;158;V-Partei³;-;222
14;158;EB: Hoyer;1450;-
14;159;Wahlberechtigte;232636;-
14;159;Wähler;182847;-
14;159;Ungültige;2238;1779
14;159;Gültige;180609;181068
14;159;CDU;44336;44049
14;159;DIE LINKE;38001;31062
14;159;SPD;23863;19238
14;159;AfD;40369;41796
14;159;GRÜNE;11758;13920
14;159;NPD;995;1290
14;159;FDP;13590;18601
14;159;PIRATEN;1866;1210
14;159;FREIE WÄHLER;-;1367
14;159;BüSo;669;318
14;159;MLPD;-;155
14;159;BGE;-;811
14;159;DiB;-;697
14;159;ÖDP;1486;999
14;159;Die PARTEI;3676;3023
14;159;Tierschutzpartei;-;2199
14;159;V-Partei³;-;333
14;160;Wahlberechtigte;235455;-
14;160;Wähler;186818;-
14;160;Ungültige;2150;1682
14;160;Gültige;184668;185136
14;160;CDU;47183;42791
14;160;DIE LINKE;32395;32035
14;160;SPD;20589;17973
14;160;AfD;41197;43119
14;160;GRÜNE;15832;16587
14;160;NPD;1160;1371
14;160;FDP;12842;17683
14;160;PIRATEN;2696;1500
14;160;FREIE WÄHLER;2768;1927
14;160;BüSo;499;218
14;160;MLPD;372;255
14;160;BGE;-;1040
14;160;DiB;-;757
14;160;ÖDP;2141;1100
14;160;Die PARTEI;4994;3847
14;160;Tierschutzpartei;-;2530
14;160;V-Partei³;-;403
14;161;Wahlberechtigte;201560;-
14;161;Wähler;150647;-
14;161;Ungültige;1980;1760
14;161;Gültige;148667;148887
14;161;CDU;48227;41190
14;161;DIE LINKE;20783;21579
14;161;SPD;17785;14494
14;161;AfD;46825;46521
14;161;GRÜNE;4624;4110
14;161;NPD;-;2137
14;161;FDP;8651;11598
14;161;PIRATEN;-;651
14;161;FREIE WÄHLER;-;1548
14;161;BüSo;1772;383
14;161;MLPD;-;154
14;161;BGE;-;346
14;161;DiB;-;253
14;161;ÖDP;-;350
14;161;Die PARTEI;-;1442
14;161;Tierschutzpartei;-;1957
14;161;V-Partei³;-;174
14;162;Wahlberechtigte;195929;-
14;162;Wähler;147233;-
14;162;Ungültige;1666;1345
14;162;Gültige;145567;145888
14;162;CDU;38652;36269
14;162;DIE LINKE;28229;28017
14;162;SPD;22413;17374
14;162;AfD;34954;35456
14;162;GRÜNE;6157;6818
14;162;NPD;-;1172
14;162;FDP;9536;12164
14;162;PIRATEN;1403;872
14;162;FREIE WÄHLER;-;1068
14;162;BüSo;789;255
14;162;MLPD;-;156
14;162;BGE;-;486
14;162;DiB;-;407
14;162;ÖDP;-;309
14;162;Die PARTEI;3434;2746
14;162;Tierschutzpartei;-;2042
14;162;V-Partei³;-;277
14;163;Wahlberechtigte;183307;-
14;163;Wähler;138884;-
14;163;Ungültige;2219;1716
14;163;Gültige;136665;137168
14;163;CDU;48010;41944
14;163;DIE LINKE;23175;20973
14;163;SPD;14141;14521
14;163;AfD;36387;36741
14;163;GRÜNE;4609;3851
14;163;NPD;-;1686
14;163;FDP;10343;10541
14;163;PIRATEN;-;512
14;163;FREIE WÄHLER;-;1837
14;163;BüSo;-;86
14;163;MLPD;-;103
14;163;BGE;-;349
14;163;DiB;-;265
14;163;ÖDP;-;290
14;163;Die PARTEI;-;1469
14;163;Tierschutzpartei;-;1828
14;163;V-Partei³;-;172
14;164;Wahlberechtigte;220896;-
14;164;Wähler;166736;-
14;164;Ungültige;3189;2774
14;164;Gültige;163547;163962
14;164;CDU;56719;50761
14;164;DIE LINKE;24800;23117
14;164;SPD;14714;15421
14;164;AfD;49461;47948
14;164;GRÜNE;4334;3661
14;164;NPD;-;2727
14;164;FDP;11819;12104
14;164;PIRATEN;-;530
14;164;FREIE WÄHLER;-;2343
14;164;BüSo;-;98
14;164;MLPD;-;121
14;164;BGE;-;493
14;164;DiB;-;269
14;164;ÖDP;-;378
14;164;Die PARTEI;-;1423
14;164;Tierschutzpartei;-;2354
14;164;V-Partei³;-;214
14;164;EB: Held;1700;-
14;165;Wahlberechtigte;207606;-
14;165;Wähler;150946;-
14;165;Ungültige;7562;2129
14;165;Gültige;143384;148817
14;165;CDU;48353;45106
14;165;DIE LINKE;36881;24665
14;165;SPD;18219;16131
14;165;AfD;-;38955
14;165;GRÜNE;6511;4328
14;165;NPD;-;1302
14;165;FDP;19180;11252
14;165;PIRATEN;-;464
14;165;FREIE WÄHLER;-;1664
14;165;BüSo;-;105
14;165;MLPD;-;207
14;165;BGE;-;325
14;165;DiB;-;230
14;165;ÖDP;-;304
14;165;Die PARTEI;-;1412
14;165;Tierschutzpartei;-;2157
14;165;V-Partei³;-;210
14;165;EB: Richter;12627;-
14;165;EB: Zagermann;1613;-
14;166;Wahlberechtigte;193063;-
14;166;Wähler;142789;-
14;166;Ungültige;2463;1958
14;166;Gültige;140326;140831
14;166;CDU;49094;42593
14;166;DIE LINKE;21813;22570
14;166;SPD;15529;16038
14;166;AfD;36425;37218
14;166;GRÜNE;5290;4262
14;166;NPD;-;1448
14;166;FDP;7832;10138
14;166;PIRATEN;-;415
14;166;FREIE WÄHLER;-;1298
14;166;BüSo;-;79
14;166;MLPD;-;144
14;166;BGE;-;355
14;166;DiB;-;255
14;166;ÖDP;-;311
14;166;Die PARTEI;-;1494
14;166;Tierschutzpartei;-;2050
14;166;V-Partei³;-;163
14;166;EB: Rink;4343;-
15;66;Wahlberechtigte;165625;-
15;66;Wähler;111201;-
15;66;Ungültige;1747;1337
15;66;Gültige;109454;109864
15;66;CDU;35644;36021
15;66;DIE LINKE;20979;20352
15;66;SPD;20894;18716
15;66;AfD;18031;18419
15;66;GRÜNE;3747;3648
15;66;FDP;7381;7837
15;66;NPD;-;666
15;66;FREIE WÄHLER;1565;885
15;66;MLPD;-;118
15;66;Tierschutzallianz;-;1218
15;66;BGE;-;305
15;66;DiB;-;242
15;66;MG;-;467
15;66;Die PARTEI;-;970
15;66;EB: Renne;653;-
15;66;EB: Schmidt;560;-
15;67;Wahlberechtigte;220787;-
15;67;Wähler;150499;-
15;67;Ungültige;4556;2414
15;67;Gültige;145943;148085
15;67;CDU;55120;47411
15;67;DIE LINKE;29605;24709
15;67;SPD;29175;24055
15;67;AfD;-;27947
15;67;GRÜNE;3539;4236
15;67;FDP;11081;11367
15;67;NPD;9611;1326
15;67;FREIE WÄHLER;7812;2079
15;67;MLPD;-;152
15;67;Tierschutzallianz;-;2137
15;67;BGE;-;358
15;67;DiB;-;213
15;67;MG;-;783
15;67;Die PARTEI;-;1312
15;68;Wahlberechtigte;215606;-
15;68;Wähler;143564;-
15;68;Ungültige;2439;2034
15;68;Gültige;141125;141530
15;68;CDU;51387;47578
15;68;DIE LINKE;27103;25068
15;68;SPD;24764;22915
15;68;AfD;22792;23859
15;68;GRÜNE;4462;4967
15;68;FDP;6923;9900
15;68;NPD;-;871
15;68;FREIE WÄHLER;3253;1645
15;68;MLPD;441;184
15;68;Tierschutzallianz;-;2177
15;68;BGE;-;365
15;68;DiB;-;213
15;68;MG;-;445
15;68;Die PARTEI;-;1343
15;69;Wahlberechtigte;238060;-
15;69;Wähler;162898;-
15;69;Ungültige;2351;2129
15;69;Gültige;160547;160769
15;69;CDU;44016;44612
15;69;DIE LINKE;30301;30059
15;69;SPD;34874;27509
15;69;AfD;24514;26053
15;69;GRÜNE;6416;8562
15;69;FDP;10797;12713
15;69;NPD;765;937
15;69;FREIE WÄHLER;1735;1281
15;69;MLPD;461;289
15;69;Tierschutzallianz;4100;3259
15;69;BGE;-;533
15;69;DiB;-;793
15;69;MG;2568;1665
15;69;Die PARTEI;-;2504
15;70;Wahlberechtigte;177004;-
15;70;Wähler;123392;-
15;70;Ungültige;2067;1726
15;70;Gültige;121325;121666
15;70;CDU;42768;38736
15;70;DIE LINKE;22073;21090
15;70;SPD;14796;17350
15;70;AfD;23502;24310
15;70;GRÜNE;5596;4292
15;70;FDP;6043;8932
15;70;NPD;1163;1202
15;70;FREIE WÄHLER;3719;2006
15;70;MLPD;-;126
15;70;Tierschutzallianz;-;1571
15;70;BGE;-;363
15;70;DiB;-;167
15;70;MG;-;429
15;70;Die PARTEI;-;1092
15;70;EB: Ulbrich;1665;-
15;71;Wahlberechtigte;224494;-
15;71;Wähler;147940;-
15;71;Ungültige;2752;2422
15;71;Gültige;145188;145518
15;71;CDU;45844;44619
15;71;DIE LINKE;30757;25887
15;71;SPD;18686;20271
15;71;AfD;32279;32346
15;71;GRÜNE;2854;3455
15;71;FDP;9213;10849
15;71;NPD;1028;1204
15;71;FREIE WÄHLER;3975;2197
15;71;MLPD;552;289
15;71;Tierschutzallianz;-;2186
15;71;BGE;-;334
15;71;DiB;-;185
15;71;MG;-;585
15;71;Die PARTEI;-;1111
15;72;Wahlberechtigte;214668;-
15;72;Wähler;152485;-
15;72;Ungültige;2217;2186
15;72;Gültige;150268;150299
15;72;CDU;40688;39832
15;72;DIE LINKE;30528;28891
15;72;SPD;32051;21195
15;72;AfD;26017;26735
15;72;GRÜNE;5475;10457
15;72;FDP;10131;13533
15;72;NPD;-;765
15;72;FREIE WÄHLER;2607;1447
15;72;MLPD;585;373
15;72;Tierschutzallianz;-;2330
15;72;BGE;-;780
15;72;DiB;-;683
15;72;MG;-;382
15;72;Die PARTEI;2186;2896
15;73;Wahlberechtigte;191636;-
15;73;Wähler;131199;-
15;73;Ungültige;2298;2000
15;73;Gültige;128901;129199
15;73;CDU;43246;38672
15;73;DIE LINKE;21816;21038
15;73;SPD;16930;17098
15;73;AfD;30111;31780
15;73;GRÜNE;3205;3366
15;73;FDP;8530;10129
15;73;NPD;1568;1470
15;73;FREIE WÄHLER;3495;1687
15;73;MLPD;-;134
15;73;Tierschutzallianz;-;1769
15;73;BGE;-;314
15;73;DiB;-;208
15;73;MG;-;405
15;73;Die PARTEI;-;1129
15;74;Wahlberechtigte;207102;-
15;74;Wähler;140234;-
15;74;Ungültige;2579;2307
15;74;Gültige;137655;137927
15;74;CDU;42727;39755
15;74;DIE LINKE;24860;23905
15;74;SPD;20865;19834
15;74;AfD;32852;32982
15;74;GRÜNE;3657;3250
15;74;FDP;11091;11233
15;74;NPD;1217;1297
15;74;FREIE WÄHLER;-;1161
15;74;MLPD;-;178
15;74;Tierschutzallianz;-;2073
15;74;BGE;-;414
15;74;DiB;-;204
15;74;MG;-;445
15;74;Die PARTEI;-;1196
15;74;EB: Mauson;386;-
16;189;Wahlberechtigte;216673;-
16;189;Wähler;158339;-
16;189;Ungültige;2264;2410
16;189;Gültige;156075;155929
16;189;CDU;59318;52667
16;189;DIE LINKE;23848;22613
16;189;SPD;22320;21652
16;189;AfD;33402;32854
16;189;GRÜNE;3992;4778
16;189;NPD;-;2466
16;189;FDP;7633;11981
16;189;PIRATEN;-;514
16;189;FREIE WÄHLER;2869;2159
16;189;ÖDP / Familie ..;1929;1164
16;189;MLPD;-;154
16;189;BGE;-;866
16;189;DM;-;349
16;189;Die PARTEI;-;1473
16;189;V-Partei³;-;239
16;189;EB: Rascopp;386;-
16;189;EB: Rieth;378;-
16;190;Wahlberechtigte;222558;-
16;190;Wähler;163181;-
16;190;Ungültige;2343;2301
16;190;Gültige;160838;160880
16;190;CDU;55379;48344
16;190;DIE LINKE;24900;25171
16;190;SPD;24474;23204
16;190;AfD;34051;35821
16;190;GRÜNE;5065;5593
16;190;NPD;3191;3020
16;190;FDP;8078;11545
16;190;PIRATEN;-;682
16;190;FREIE WÄHLER;5004;3181
16;190;ÖDP / Familie ..;-;565
16;190;MLPD;696;371
16;190;BGE;-;617
16;190;DM;-;606
16;190;Die PARTEI;-;1851
16;190;V-Partei³;-;309
16;191;Wahlberechtigte;202063;-
16;191;Wähler;155237;-
16;191;Ungültige;2333;1901
16;191;Gültige;152904;153336
16;191;CDU;44685;42090
16;191;DIE LINKE;32683;28312
16;191;SPD;21667;19144
16;191;AfD;29451;30421
16;191;GRÜNE;7545;9498
16;191;NPD;-;1660
16;191;FDP;8941;13307
16;191;PIRATEN;-;790
16;191;FREIE WÄHLER;5614;2811
16;191;ÖDP / Familie ..;-;654
16;191;MLPD;-;164
16;191;BGE;-;639
16;191;DM;-;531
16;191;Die PARTEI;-;2841
16;191;V-Partei³;-;474
16;191;EB: Schneider;1552;-
16;191;EB: Gruner;556;-
16;191;EB: May;210;-
16;192;Wahlberechtigte;198344;-
16;192;Wähler;148065;-
16;192;Ungültige;2465;2189
16;192;Gültige;145600;145876
16;192;CDU;42225;40578
16;192;DIE LINKE;22672;22917
16;192;SPD;27123;20390
16;192;AfD;34800;35093
16;192;GRÜNE;4809;5411
16;192;NPD;-;1824
16;192;FDP;8775;11218
16;192;PIRATEN;-;733
16;192;FREIE WÄHLER;5196;2690
16;192;ÖDP / Familie ..;-;542
16;192;MLPD;-;193
16;192;BGE;-;459
16;192;DM;-;829
16;192;Die PARTEI;-;2643
16;192;V-Partei³;-;356
16;193;Wahlberechtigte;221922;-
16;193;Wähler;168266;-
16;193;Ungültige;2342;2115
16;193;Gültige;165924;166151
16;193;CDU;45305;42167
16;193;DIE LINKE;30947;32238
16;193;SPD;30258;23535
16;193;AfD;28959;30166
16;193;GRÜNE;11722;12666
16;193;NPD;-;1129
16;193;FDP;9975;14250
16;193;PIRATEN;1669;1143
16;193;FREIE WÄHLER;1860;1598
16;193;ÖDP / Familie ..;1541;1085
16;193;MLPD;-;240
16;193;BGE;-;952
16;193;DM;-;663
16;193;Die PARTEI;3688;3709
16;193;V-Partei³;-;610
16;194;Wahlberechtigte;240683;-
16;194;Wähler;176921;-
16;194;Ungültige;2803;2527
16;194;Gültige;174118;174394
16;194;CDU;52979;47690
16;194;DIE LINKE;32573;30402
16;194;SPD;20627;19845
16;194;AfD;47558;47274
16;194;GRÜNE;3652;4710
16;194;NPD;-;2060
16;194;FDP;9712;14315
16;194;PIRATEN;-;734
16;194;FREIE WÄHLER;3620;2508
16;194;ÖDP / Familie ..;-;629
16;194;MLPD;-;194
16;194;BGE;-;523
16;194;DM;-;728
16;194;Die PARTEI;-;2056
16;194;V-Partei³;1204;726
16;194;EB: Hüfken;948;-
16;194;EB: Geidel;1245;-
16;195;Wahlberechtigte;229126;-
16;195;Wähler;171882;-
16;195;Ungültige;2539;2166
16;195;Gültige;169343;169716
16;195;CDU;52311;47766
16;195;DIE LINKE;28928;28088
16;195;SPD;19752;20429
16;195;AfD;44894;43739
16;195;GRÜNE;5725;5124
16;195;NPD;-;2097
16;195;FDP;10322;13188
16;195;PIRATEN;-;740
16;195;FREIE WÄHLER;5708;3277
16;195;ÖDP / Familie ..;-;731
16;195;MLPD;-;242
16;195;BGE;-;652
16;195;DM;-;729
16;195;Die PARTEI;-;2490
16;195;V-Partei³;-;424
16;195;EB: Meißner;924;-
16;195;EB: Metzler;779;-
16;196;Wahlberechtigte;234445;-
16;196;Wähler;170165;-
16;196;Ungültige;2384;2158
16;196;Gültige;167781;168007
16;196;CDU;56291;50914
16;196;DIE LINKE;30616;28442
16;196;SPD;22560;22812
16;196;AfD;38335;38677
16;196;GRÜNE;4411;5558
16;196;NPD;-;1835
16;196;FDP;8153;11310
16;196;PIRATEN;1176;744
16;196;FREIE WÄHLER;3819;2867
16;196;ÖDP / Familie ..;1821;1032
16;196;MLPD;599;349
16;196;BGE;-;594
16;196;DM;-;512
